,class,problem,code,answer
31,5,두 수가 있습니다. 두 수의 합은 48이고 큰 수를 작은 수로 나누면 몫이 3입니다. 두 수를 큰 수에서 작은 수로 빼면 얼마입니까?,"a = 48
b = 3
y = (a / (b + 1))*b - a / (b + 1)
print(y)",24
32,5,다음 식 25/5 = 50/A 을 만족하는 A를 구하시오.,"a = 25
b = 5
c = 50
y = c / (a / b)
print(y)",10
33,5,다음 식 10*5*A>500이 있습니다. 이를 만족하는 자연수 중에서 가장 작은 수를 구하시오.,"a = 5
b = 10
c = 500
y = c // (a * b) + 1 
print(y)",11
34,5,"두 자리 수 A5과 한 자리수 B의 곱이 60입니다. 그렇다면, A와 B의 합은 얼마일까요?","a = 5
b = 60
for i in range(1,10):
    for j in range(1,10):
        if (i * 10 + a) * j == b:
            c = i
            d = j
            break
y = c + d
print(y)",5
35,5,"규칙적인 수의 배열 5117, A, 5119 에서 A에 알맞은 수를 구해 보시오.","a = 5119
b = 5117
c = a - b
y = b + c / 2
print(y)",5118
36,5,종이 36장을 민우와 선호가 9:3로 나누어 가졌습니다. 민우는 몇장의 종이를 가지게 됩니까?,"a = 36
b = 9
c = 3
y = a / (b + c) * b
print(y)",27
37,5,"어떤 수 A,B,C가 있습니다. B는 A의 9배이고, C는 A의 3배입니다. B와 C의 합이 240이라면 A는 몇입니까?","a = 9
b = 3
c = 240
y = c / (b + a)
print(y)",20
38,5,"두 자연수A,B의 합은 72이고 큰 수를 작은 수로 나누면 몫이 8입니다. 두 수의 차는 얼마일까요?","a = 72
b = 8
y = (a // (b + 1))*b - a // (b + 1)
y = int(y)
print(y)",56
39,5,분모A와 분자B의 합이 23이고 차가 5인 가분수를 구하려고 합니다. B/A를 소수로 나타내시오.,"a = 23
b = 5
y = ((a + b) / 2) / (a - (a + b) / 2)
print(y)",1.56
40,5,정사각형 모양의 식탁 2개를 붙였더니 12명이 앉을 수 있었습니다. 이런 정사각형 모양의 식탁를 길게 붙여 18명이 앉으려면 모두 몇 개의 탁자가 필요한가요?,"from math import ceil

a = 4
b = 2
c = 12
d = a * b - 2 * (b - 1)
e = c / d
f = 18
y = ceil((f - a * e)/2/e + 1)
print(y)",4
41,5,"2와 8의 곱에서 어떤 수와 17의 합을 2로 나눈 몫을 빼면 1이라면, 어떤 수는 무엇인가요?","a = 2
b = 8
c = 17
d = 2
e = 1
y = (a * b - e) * d - c
print(y)",13
42,5,"어떤 두 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾼 후 10을 곱하였더니 270이 되었다면, 어떤 두 자리 수는 얼마일까요?","a = 10
b = 270
c = b // a
y = str(c)[1] + str(c)[0]
print(y)",72
43,5,자동차로 120km를 가는 데 2시간이 걸렸습니다. 이 자동차가 120km를 가는 데 걸린 시간에 대한 간 거리의 비율을 구하세요.,"a = 120
b = 2
y = a / b
print(y)",60
44,5,"경원이는 뒤에서 17번째 줄, 왼쪽에서 4번째 열, 오른쪽에서 18번째 열, 앞에서 5번째 줄에 서서 체조를 하고 있습니다. 각 줄마다 서 있는 학생의 수가 같다고 할 때, 체조를 하고 있는 학생은 모두 몇 명입니까?","a = 5
b = 17
c = 4
d = 18
y = (a + b - 1) * (c + d - 1)
print(y)",441
45,5,120과 210을 어떤 수로 나누면 두 수 모두 나누어떨어집니다. 어떤 수 중에서 가장 큰 수는 얼마인가요?,"import math

a = 120
b = 210
y = math.gcd(a, b)
print(y)",30
46,5,"3170, 5170, A 규칙에 맞는 수 A는 얼마입니까?","a = 5170
b = 3170
c = a - b
y = a + c
print(y)",7170
47,5,"어떤 수에서 50씩 커지도록 5번 뛰어 세었더 니 500이 되었다면, 어떤 수는 얼마인지 구하세요.","a = 50
b = 5
c = 500
y = c - (a * b)
print(y)",250
48,5,수업 시간에 남학생 1명과 여학생 1명으로 한 모둠을 만들었습니다. 여학생이 30명이면 남학생은 몇 명인지 구하시오.,"a = 1
b = 1
c = 30
d = a // b
y = c * d
print(y)",30
49,5,10에 어떤 수를 곱했더니 30이 되었습니다. 어떤 수를 구하시오.,"a = 30
b = 10
y = a / b
print(y)",3
50,5,용돈을 언니와 연수가 4:3로 나누어 가졌더니 효주가 30000원을 가졌습니다. 처음에 있던 용돈은 총 얼마입니까?,"a = 4
b = 3
c = 30000
y = (a * c // b) + c 
print(y)",70000
51,5,어떤 수를 8로 나누었더니 5로 나누어 떨어졌습니다. 어떤 수를 4로 나눈 몫은 얼마입니까?,"a = 8
b = 5
c = 4
y = a * b // c
print(y)",10
52,5,어느 상점에서 초콜릿 5개를 6000원에 판매하고 있습니다. 민정이가 20000원을 내고 초콜릿을 샀더니 8000원 남았습니다. 그렇다면 민정이가 산 초콜릿은 몇 개입니까?,"a = 5
b = 6000
c = 20000
d = 8000
y = (c - d) // b * a
print(y)",10
53,5,"현수가 가지고 있는 끈의 길이는 9m 입니다. 세호가 가지고 있는 끈의 길이는 현수의 끈의 길이의 2.2배 이고, 준수가 가지고 있는 끈의 길이는 현수의 끈의 길이의 3.2배입니다. 세호와 준수가 가지고 있는 끈의 길이의 합은 m인지 구해보시오.","a = 9
b = 2.2
c = 3.2
y = a * b + a * c
print(y)",48.60
54,5,"10 * A = 20이고 B * 3 = 21 일 때, A 와 B의 합을 구하시오.","a = 10
b = 20
c = 3
d = 21
e = b / a
f = d / c
y = e + f
print(y)",9
55,5,형과 동생은 용돈 10000원을 받아 3:2비율로 나누려고 합니다. 형이 가지게 되는 용돈을 구해 보세요.,"a = 10000
b = 3
c = 2
y = a / (b + c) * b
print(y)",6000
56,5,"어떤 그릇에 물을 가득 채우려면 컵 A로는 10번 부어야 하고, 컵 B로는 100번을 부어야 합니다. 컵 A의 들이는 컵 B의 들이의 몇 배입니까?","a = 10
b = 100
y = (1 / a) / (1 / b)
print(y)",10
57,5,"두 식 A = B + 1/6 , B + 11/13 = 17/13이 있을때, A와 B의 합을 소수로 나타내세요.","a = 1 / 6
b = 11 / 13
c = 17 / 13
d = c - b
e = d + a
y = e + d
print(y)",1.09
58,5,다음 비례식 18:6 = 72:A을 만족하는 A를 구하시오.,"a = 18
b = 6
c = 72
y = b * c / a
print(y)",24
59,5,어떤 수의 8번째 배수와 10번째 배수의 합은 54입니다. 어떤 수의 11번째 배수를 구해 보세요.,"a = 8
b = 10
c = 54
d = 11
y = c / (a + b) * d
print(y)",33
60,5,"두 수A,B의 합은 56이고 차는 16입니다. 두 수 A,B의 곱을 구해보세요.","a = 56
b = 16
y = ((a + b) / 2) * (a - (a + b) / 2)
print(y)",720
61,5,100과 25를 어떤 수로 나누면 두 수 모두 나누어떨어집니다. 어떤 수 중 가장 큰 수는 얼마인가요?,"import math

a = 100
b = 25
y = math.gcd(a, b)
print(y)",25
62,5,6은 어떤 수의 1/5입니다. 어떤 수의 1/3은 얼마인지 구해 보시오.,"a = 6
b = 1/5
c = 1/3
y = a * c / b
print(y)",10
63,5,다음 식 533*A>1234이 있습니다. 이를 만족하는 자연수A 중에서 가장 작은 수를 구하시오.,"a = 533
b = 1234
y = b // a + 1
print(y)",3
64,5,다음 식 65/5=A 과 5*A=65 이 있습니다. 이를 만족하는 A를 구하시오. ,"a = 65
b = 5
y = a / b
print(y)",13
65,5,"다음 식 36/6 = A , 81/B=9이 있습니다. 이를, 만족하는 A와 B의 합을 구하시오.","a = 36
b = 6
c = 81
d = 9
y = (a / b) + (c / d)
print(y)",15
66,5,"두 수A,B의 합은 34이고 차는 4입니다. 두 수 A,B의 곱을 구하시오.","a = 34
b = 4
y = ((a + b) / 2) * (a - ((a + b) / 2))
print(y)",285
67,5,"10000이 1, 1000이 A, 100이 3, 10이 5, 1이 6이면 12356입니다. 다음을 만족하는 A를 구하시오.","a = 1 * 10000
b = 3 * 100
c = 5 * 10
d = 6 * 1
e = 12356
f = 1000
g = e - (a + b + c + d)
y = g // f
print(y)",2
68,5,"310, A, 330 수 배열의 규칙에 맞게 A 알맞은 수를 써넣으시오.","a = 310
b = 330
c = a - b
y = b + c / 2
print(y)",320
69,5,"0.1이 A개인 수는 0.6이고, 0.8는 0.1이 B개인 수라고 할때, A와 B의 합을 구하시오.","a = 0.1
b = 0.6
c = 0.8
y = c / a + b / a
print(y)",14
70,5,"6의 배수인 어떤 수가 있습니다. 이 수의 약수를 모두 더하였더니 72가 되었다면, 어떤 수는 얼마일까요?","a = 6
b = 72

for i in range(1, 100):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",30
71,5,다음 식 72/9=A 과 9*A=72 이 있습니다. 이를 만족하는 A를 구하시오. ,"a = 72
b = 9
y = a / b
print(y)",8
72,5,"A는 2×2×2×11×13, B는 2×2×7×13이라고 합니다. 이때, A. B의 최대공약수와 최소공배수의 합을 구하세요.","import math

a = 2 * 2 * 2 * 11 * 13
b = 2 * 2 * 7 * 13
y = math.gcd(a, b) + a * b // math.gcd(a, b)
print(y)",8060
73,5,곱셈식 21*4=28*A를 만족하는 A를 구하시오. ,"a = 21
b = 4
c = 28
y = (a * b) / c
print(y)",3
74,5,"어떤 수와 6을 곱하면 42가 나옵니다. 28를 어떤 수로 나눈다면, 몫은 얼마입니까?","a = 6
b = 42
c = 28
y = c // (b / a)
print(y)",4
75,5,"어떤 양초에 불을 붙이고 50분이 지난 후에 길이를 재어 보니 123밀리미터 였습니다. 이 양초는 10분에 7밀리미터씩 일정하게 탑니다. 그렇다면, 처음 양초의 길이는 몇 밀리미터 입니까?","a = 50
b = 123
c = 10
d = 7
y = b + (a / c * d)
print(y)",158
76,5,"두 수 A, B가 있습니다. A는 2×3×5×11입니다. B는 2×5×13×17입니다. A과 B의 공약수 중에서 가장 큰 수를 구해보세요.","import math

a = 2 * 3 * 5 * 11
b = 2 * 5 * 13 * 17
y = math.gcd(a, b)
print(y)",10
77,5,"두 자연수 A,B의 합은 18이고 큰 수를 작은 수로 나누면 몫이 5입니다. 두 수의 차를 구하시오.","a = 18
b = 5
y = abs((a // (b + 1)) - b *(a // (b + 1)))
print(y)",12
78,5,"801400은 100000이 3개, A가 100개, 1000이 1개, 100이 4개인 인 수입니다. A에 알맞은 수를 구하시오.","a = 801400
b = 3 * 100000
c = 100
d = 1 * 1000
e = 4 * 100
f = a - (b + d + e)
y = f // c
print(y)",5000
79,5,민주의 나이는 20살이고 현수의 나이는 24살입니다. 민주과 현수의 나이의 합이 90살이 될 때 민주의 나이를 구하세요.,"a = 20
b = 24
c = 90
y = a + (c - a - b) // 2
print(y)",43
80,5,어떤 수를 70으로 나누었을 때 나올 수 있는 나머지 중에서 가장 큰 수를 17로 나누었을때 나머지를 구하시오.,"a = 70
b = a - 1
c = 17
y = b % c
print(y)",1
81,5,"160, 180을 어떤 수로 나누면 두 수 모두 나누어떨어집니다. 어떤 수 중에서 가장 큰 수를 구해 보세요.","import math

a = 160
b = 180
y = math.gcd(a, b)
print(y)",20
82,5,"바나나와 귤이 모두 합해서 90개 있고, 바나나가 귤보다 30개 더 적다면 바나나는 몇 개 있습니까?","a = 90
b = 30
y = (a - b) / 2
print(y)",30
83,5,"24를 어떤 수로 나누면 나머지가 4이고, 56을 나누면 나머지가 1입니다. 어떤 수는 얼마일까요?","import math

a = 24
b = 4
c = 56
d = 1
y = math.gcd(a - b, c - d)
print(y)",5
84,5,"60의 약수인 어떤 수의 약수를 모두 더하면 42라면, 어떤 수는 얼마일까요?","a = 60
b = 42
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",20
85,5,두 식 A + 1/5 = 17/30와 A + B = 3/5을 만족하는 B 소수로 나타내시오.,"a = 1 / 5
b = 17 / 30
c = 3 / 5
y = c + a - b
print(y)",0.23
86,5,"다음 식 88/A=11 , 72/A=B 이 있습니다. 이를 만족하는 A와 B의 합을 구하시오.","a = 88
b = 11
c = 72
y = (a / b) + c / (a / b)
print(y)",17
87,5,"길이의 차가 12센티미터인 두 막대가 있습니다. 두 막대를 겹쳐지지 않게 이어 붙이고 측정하였더니 60센티미터 였습니다. 이때, 짧은 막대의 길이는 몇 센티미터입니까?","a = 12
b = 60
y = (b - a) / 2
print(y)",24
88,5,"두 수A,B가 있습니다. 두 수A,B의 합은 21이고 큰 수를 작은 수로 나누면 6입니다. 두 수A,B의 합을 구하시오.","a = 21
b = 6
y = abs((a / (b + 1))*b - a / (b + 1))
print(y)",15.0
89,5,"어떤 수의 1/6이 9라면, 어떤 수의 1/3은 얼마일까요? ","a = 1 / 6
b = 9
c = 1 / 3
d = b / a
y = d * c
print(y)",18
90,5,"어떤 병에 물을 A 그릇으로 가득 채우려면 10 번, B 그릇으로 가득 채우려면 2 번 부어야 합니다. B 용기는 A 용기의 몇 배입니까?","a = 10
b = 2
y = (1/b) / (1/a)
print(y)",5
91,5,12/30를 약분하여 나타낼 수 있는 분수 중에서 분모가 10인 분수의 분자를 구하세요.,"a = 12
b = 30
c = 10
y = a // (b // c)
print(y)",4
92,5,승호가 가진 돈으로 음료수 12개를 사면 200원이 남고 같은 음료수를 13개 사면 800원이 부족합니다. 음료수 한 개의 값은 얼마일까요?,"a = 12
b = 200
c = 13
d = 800
y = (b + d) / (c - a)
print(y)",1000
93,5,길이가 19.52센티미터인 연필을 볼록렌즈로 보았더니 27.22센티미터로 보였습니다. 블록렌즈로 볼 때의 연필의 길이는 실제 길이의 몇 배인지 구하세요.,"a = 19.52
b = 27.22
y = b / a
print(y)",1.39
94,5,"수업 시간에 남학생 10명과 여학생 3명으로 한 모둠을 만들었습니다. 여러 모둠이 모여 있을 때, 여학생이 18명이면 남학생은 몇 명인지 구하시오.","a = 10
b = 3
c = 18
d = c // b
y = a * d
print(y)",60
95,5,987센티미터는 A미터 B센티미터라고 할 수 있습니다. A와 B의 합을 구하시오.,"a = 987
b = 100
c = a // b
d = a % b
y = c + d
print(y)",96
96,5,다음 비례식 1:2 = 6:A을 만족하는 A를 구하시오.,"a = 1
b = 2
c = 6
y = b * c / a
print(y)",12
97,5,3000 - 3100 - 3200 - A 를 규칙에 맞게 A에 알맞은 수를 구해보시오.,"a = 3000
b = 3100
c = 3200
d = b - a
y = c + d
print(y)",3300
98,5,"수지는 우유를 매일 150밀리리터 씩 4일 동안 마셨고, 철수는 수지가 마신 우유의 3배보다 200밀리리터 더 많이 마셨습니다. 영희는 매일 950밀리리터 씩 12일 동안 우유를 마셨다고 하면, 영희가 마신 우유는 수지와 철수가 마신 우유 보다 몇 밀리리터 더 많이 마셨습니까?","a = 150
b = 4
c = 3
d = 200
e = 950
f = 12
y = (e * f) - (a * b + (a * b * c + d))
print(y)",8800
99,5,다음 식 (3+2/9) + A =12를 만족하는 수를 소수점 아래 둘 째 자리까지 표기해보세요. ,"a = (3 + 2/9)
b = 12
y = b - a
print(""{:.2f}"".format(y))",8.78
100,5,다음 식 A × 2－10÷5＝12을 만족하는 한 자리 수 A를 구하세요.,"a = 2
b = 10
c = 5
d = 12
y = (d + b / c) / a
print(y)",7
101,5,어떤 수로 67을 나누었더니 몫이 8이고 나머지가 3이 되었습니다. 어떤 수는 얼마입니까?,"a = 67
b = 8
c = 3
y = (a - c) / b
print(y)",8
102,5,"23에 어떤수를 곱했더니 115라면, 어떤 수는 얼마입니까?","a = 23
b = 115
y = b / a
print(y)",5
103,5,"가는 나보다 5/21만큼 더 큽니다. 나가 3/7일 때, 가와 나의 합은 얼마인지 구하시오.","a = 5 / 21
b = 3 / 7
y = a + b + b
print(y)",1.10
104,5,"777, A,999 에서 규칙을 찾아 A에 알맞은 수를 구하시오.","a = 777
b = 999
c = a - b
y = b + c / 2
print(y)",888
105,5,수식 A/9 = 30/6이 있습니다. 이를 만족하는 A를 구하시오.,"a = 9
b = 30
c = 6
y = b / c * a
print(y)",45
106,5,어떤 수에서 50씩 커지게 8번 뛰어서 세었더니 2022가 되었습니다. 어떤 수는 얼마입니까?,"a = 50
b = 8
c = 2022
y = c - (a * b)
print(y)",1622
107,5,"재현는 왼쪽에서 5번째 열, 오른쪽에서 11번째 열, 앞에서 6번째 줄, 뒤에서 14번째 줄에 서서 체조를 하고 있습니다. 각 줄마다 서 있는 학생의 수가 같다고 할 때, 체조를 하고 있는 학생은 모두 몇 명입니까?","a = 5
b = 11
c = 6
d = 14
y = (a + b - 1) * (c + d - 1)
print(y)",285
108,5,"두 자리 수 A는 20보다 7 큰 수이고, 두 자리 수 B보다 20 작은 수는 13이라고 한다면, 두 수 A,B 의 차는 얼마입니까?","a = 20
b = 7
c = 20
d = 13
y = abs((a + b) - (d + c))
print(y)",6
109,5,2미터 보다 A센티미터 긴 길이는 2미터 90센티미터 입니다. A는 얼마인지 구하세요.,"a = 200
b = 200 + 90
y = b - a
print(y)",90
110,5,"어떤 수에서 1000씩 커지도록 4번 뛰어 센 다음, 100씩 커지도록 5번 뛰어 세었더니 4513이 되었다면, 어떤 수는 얼마입니까?","a = 1000 * 4
b = 100 * 5
c = 4513
y = c - a - b
print(y)",13
111,5,어떤 수를 7로 나누었더니 몫이 8 이고 나머지가 6였습니다. 어떤 수를 3으로 나누었을 때의 몫과 나머지를 더한 값은 얼마입니까?,"a = 7
b = 8
c = 6
d = 3
e = a * b + c
y = e // d + e % d
print(y)",22
112,5,"윤진이와 성진이는 각각 3:5의 비율로 프로젝트를 진행했습니다. 일한 만큼 성과금 8000000원을 나눠서을 준다고 할 때, 성진이는 윤진이보다 얼마 더 받게 됩니까?","a = 3
b = 5
c = 8000000
y = abs((c / (a + b))*a - (c / (a + b))*b)
print(y)",2000000
113,5,2.8은 0.1이 A개이고 0.1이 9개 있으면 B입니다. A와 B의 합은 얼마입니까?,"a = 2.8
b = 0.1
c = 9
y = a / b + b * c
print(y)",28.90
114,5,어떤 수의 10 배는 20입니다. 어떤 수의 0.01배는 얼마입니까?,"a = 10
b = 20
c = b / 10
d = 0.01
y = c * d
print(y)",0.02
115,5,72을 어떤 수로 나누었더니 8로 나누어 떨어졌습니다. 어떤 수는 얼마일까요?,"a = 72
b = 8
y = a // b
print(y)",9
116,5,두 자리 수의 덧셈식 A2+3B=99을 만족하는 A를 구하시오.,"a = 2
b = 3
c = 99
y = 0
for i in range(1, 10):
    for j in range(1, 10):
        if (i * 10 + a) + (b * 10 + j) == c:
            y = i
            break
    if y != 0:
        break
print(y)",6
117,5,진수의 몸무게는 65kg입니다. 진수 어머니의 몸무게는 진수의 0.87배라면 진수 어머니의 몸무게는 얼마입니까?,"a = 65
b = 0.87
y = a * b
print(y)",56.55
118,5,지수는 우유를 매일 0.3리터씩 마십니다. 지수가 20일 동안 마실 우유를 준비하려면 1리터짜리 우유를 몇 개 사야합니까?,"import math

a = 0.3
b = 20
c = 1
y = math.ceil(b * a / c)
print(y)",6
119,5,184 - A - 244 수 배열의 규칙에 맞게 A에 들어갈 수는 얼마입니까?,"a = 184
b = 244
c = a - b
y = b + c // 2
print(y)",214
120,5,"어떤 그릇에 물을 가득 채우려면 컵 A로는 2번 부어야 하고, 컵 B로는 18번을 부어야 합니다. 컵 A의 들이는 컵 B의 들이의 몇 배입니까?","a = 2
b = 18
y = (1/a) / (1/b)
print(y)",9
121,5,"10 이 9개, 1 이 2개, 0.1 이 3개, 0.01 이 1개인 수는 몇인지 구하시오","a = 10 * 9
b = 1 * 2
c = 0.1 * 3
d = 0.01 * 1
y = a + b + c + d
print(y)",92.31
122,5,"두 자연수A,B의 합은 35이고 큰 수를 작은 수로 나눈다면 몫이 6입니다. 두 수A,B의 차를 구하시오.","a = 35
b = 6
y = abs((a // (b + 1))*b - a // (b + 1))
print(y)",25
123,5,"3과 10의 곱에서 어떤 수와 5의 합을 7로 나눈 몫을 빼면 27일때, 어떤 수는 얼마입니까?","a = 3
b = 10
c = 5
d = 7
e = 27
y = (a * b - e) * d - c
print(y)",16
124,5,"규칙을 찾아서 A에 알맞은 수를 써넣으시오. 3, A, 9","a = 3
b = 9
c = b - a
y = a + c / 2
print(y)",6
125,5,어떤 수를 8로 나누었더니 3이 되었습니다. 어떤 수를 12으로 나눈 몫은 얼마입니까?,"a = 8
b = 3
c = 12
y = a * b // c
print(y)",2
126,5,"1371, A, 1391 규칙적인 수의 배열에서 A에 알맞은 수는 무엇인가요?","a = 1371
b = 1391
c = a - b
y = b + c / 2
print(y)",1381
127,5,3.5 * 4를 0.2의 개수로 계산한다면 몇 개가 됩니까?,"a = 3.5
b = 4
c = 0.2
y = int(a * b / c)
print(y)",70
128,5,"25/100:0.32을 전항이 25인 간단한 자연수의 비로 바꿔서 나타내려고 한다면, 후항은 얼마인가요?","a = 25/100
b = 0.32
c = 25
y = b * c / a
print(y)",32
129,5,"180은 A보다 80큰 수입니다. 300은 50보다 B 큰 수라고 한다면, A+B는 얼마일까요?","a = 180
b = 80
c = 300
d = 50
y = (a - b) + (c - d)
print(y)",350
130,5,"곱의 크기를 비교하여 O 안에 >, = , <를 알맞게 써넣으세요. 5 * 9 O 2 * 20","a = 9 * 5
b = 2 * 20
if a > b:
    y = '>'
elif a < b:
    y = '<'
else:
    y = '='
print(y)",>
